id,formattedAddress,addressLine1,addressLine2,city,state,zipCode,county,latitude,longitude,propertyType,bedrooms,bathrooms,squareFootage,yearBuilt,status,price,listedDate,removedDate,createdDate,lastSeenDate,daysOnMarket,lotSize
"2748-Honey-Locust,-Unit-58,-Loganville,-GA-30052","2748 Honey Locust, Unit 58, Loganville, GA 30052",2748 Honey Locust,Unit 58,Loganville,GA,30052,Gwinnett,33.87694,-83.9294,Townhouse,4,2.5,,2023.0,Active,390765,2023-12-19T00:00:00.000Z,,2024-02-27T00:00:00.000Z,2024-05-01T00:00:00.000Z,135,
"2617-Hedgeway-Cir,-Kennesaw,-GA-30144","2617 Hedgeway Cir, Kennesaw, GA 30144",2617 Hedgeway Cir,,Kennesaw,GA,30144,Cobb,34.02699,-84.629052,Townhouse,4,3.5,2021.0,2020.0,Active,390000,2024-02-27T00:00:00.000Z,,2024-02-28T00:00:00.000Z,2024-05-01T00:00:00.000Z,65,1002.0
"157-Towne-Club-Way,-Unit-18,-Jasper,-GA-30143","157 Towne Club Way, Unit 18, Jasper, GA 30143",157 Towne Club Way,Unit 18,Jasper,GA,30143,Pickens,34.462194,-84.41855,Townhouse,4,3.5,1975.0,2023.0,Active,319900,2024-02-27T00:00:00.000Z,,2024-02-28T00:00:00.000Z,2024-05-01T00:00:00.000Z,65,
"161-Towne-Club-Way,-Unit-19,-Jasper,-GA-30143","161 Towne Club Way, Unit 19, Jasper, GA 30143",161 Towne Club Way,Unit 19,Jasper,GA,30143,Pickens,34.462194,-84.41855,Townhouse,4,3.5,1975.0,2023.0,Active,319900,2024-02-27T00:00:00.000Z,,2024-02-28T00:00:00.000Z,2024-05-01T00:00:00.000Z,65,
"166-Munira-Ln-SW,-Atlanta,-GA-30331","166 Munira Ln SW, Atlanta, GA 30331",166 Munira Ln SW,,Atlanta,GA,30331,Fulton,33.666353,-84.548457,Townhouse,4,3.5,2080.0,2020.0,Active,415000,2024-02-29T00:00:00.000Z,,2024-03-01T00:00:00.000Z,2024-05-01T00:00:00.000Z,63,828.0
"1848-Fabian-Way-SW,-Austell,-GA-30106","1848 Fabian Way SW, Austell, GA 30106",1848 Fabian Way SW,,Austell,GA,30106,Cobb,33.842773,-84.608775,Townhouse,4,2.5,1760.0,2021.0,Active,357000,2024-02-29T00:00:00.000Z,,2024-03-01T00:00:00.000Z,2024-05-01T00:00:00.000Z,63,1307.0
"2167-Miranda-Dr,-Morrow,-GA-30260","2167 Miranda Dr, Morrow, GA 30260",2167 Miranda Dr,,Morrow,GA,30260,Clayton,33.61099,-84.318702,Townhouse,4,3.0,1926.0,2019.0,Active,273900,2024-02-29T00:00:00.000Z,,2024-03-01T00:00:00.000Z,2024-05-01T00:00:00.000Z,63,2339.0
"1579-Gray-Branch-Dr,-Lawrenceville,-GA-30045","1579 Gray Branch Dr, Lawrenceville, GA 30045",1579 Gray Branch Dr,,Lawrenceville,GA,30045,Gwinnett,33.9734,-83.9496,Townhouse,4,2.5,1859.0,2022.0,Active,379395,2024-02-29T00:00:00.000Z,,2024-03-01T00:00:00.000Z,2024-05-01T00:00:00.000Z,63,1394.0
"433-Heritage-Park-Trace-Trce-NW,-Unit-1,-Kennesaw,-GA-30144","433 Heritage Park Trace Trce NW, Unit 1, Kennesaw, GA 30144",433 Heritage Park Trace Trce NW,Unit 1,Kennesaw,GA,30144,Cobb,34.008698,-84.564364,Townhouse,4,3.5,,2005.0,Active,340000,2024-03-01T00:00:00.000Z,,2024-03-02T00:00:00.000Z,2024-05-01T00:00:00.000Z,62,5663.0
"2389-Highpoint-Rd,-Snellville,-GA-30078","2389 Highpoint Rd, Snellville, GA 30078",2389 Highpoint Rd,,Snellville,GA,30078,Gwinnett,33.846046,-84.036588,Townhouse,4,3.0,1615.0,2024.0,Active,399900,2024-04-24T00:00:00.000Z,,2024-03-02T00:00:00.000Z,2024-05-01T00:00:00.000Z,8,
"2704-Cedar-Dr,-Lawrenceville,-GA-30043","2704 Cedar Dr, Lawrenceville, GA 30043",2704 Cedar Dr,,Lawrenceville,GA,30043,Gwinnett,34.037232,-84.000444,Townhouse,4,3.0,2318.0,2008.0,Active,339000,2024-03-02T00:00:00.000Z,,2024-03-03T00:00:00.000Z,2024-05-01T00:00:00.000Z,61,436.0
"124-Nottaway-Ln,-Alpharetta,-GA-30009","124 Nottaway Ln, Alpharetta, GA 30009",124 Nottaway Ln,,Alpharetta,GA,30009,Fulton,34.068525,-84.292608,Townhouse,4,4.5,4581.0,2010.0,Active,1200000,2024-04-10T00:00:00.000Z,,2024-03-05T00:00:00.000Z,2024-05-01T00:00:00.000Z,22,2178.0
"722-Oakview-Rd,-Decatur,-GA-30030","722 Oakview Rd, Decatur, GA 30030",722 Oakview Rd,,Decatur,GA,30030,DeKalb,33.761806,-84.301006,Townhouse,4,3.5,2128.0,2015.0,Active,740000,2024-03-06T00:00:00.000Z,,2024-03-07T00:00:00.000Z,2024-05-01T00:00:00.000Z,57,871.0
"1063-Abington-Ct,-Brookhaven,-GA-30319","1063 Abington Ct, Brookhaven, GA 30319",1063 Abington Ct,,Brookhaven,GA,30319,DeKalb,33.858484,-84.347467,Townhouse,4,4.5,3264.0,2016.0,Active,1799000,2024-03-07T00:00:00.000Z,,2024-03-07T00:00:00.000Z,2024-05-01T00:00:00.000Z,56,1211.0
"5691-Terrace-Bend-Pl,-Peachtree-Corners,-GA-30092","5691 Terrace Bend Pl, Peachtree Corners, GA 30092",5691 Terrace Bend Pl,,Peachtree Corners,GA,30092,Gwinnett,33.961869,-84.23262,Townhouse,4,3.5,2407.0,2019.0,Active,600000,2024-03-06T00:00:00.000Z,,2024-03-07T00:00:00.000Z,2024-05-01T00:00:00.000Z,57,2134.0
"2190-Miranda-Dr,-Morrow,-GA-30260","2190 Miranda Dr, Morrow, GA 30260",2190 Miranda Dr,,Morrow,GA,30260,Clayton,33.611521,-84.317909,Townhouse,4,3.0,1926.0,2019.0,Active,250000,2024-04-03T00:00:00.000Z,,2024-03-08T00:00:00.000Z,2024-05-01T00:00:00.000Z,29,2348.0
"800-Kenway-Ave,-Roswell,-GA-30076","800 Kenway Ave, Roswell, GA 30076",800 Kenway Ave,,Roswell,GA,30076,Fulton,34.038795,-84.334241,Townhouse,4,3.0,2610.0,2022.0,Active,715000,2024-03-07T00:00:00.000Z,,2024-03-08T00:00:00.000Z,2024-05-01T00:00:00.000Z,56,958.0
"153-Alderwood-Hl-NE,-Unit-116,-Sandy-Springs,-GA-30328","153 Alderwood Hl NE, Unit 116, Sandy Springs, GA 30328",153 Alderwood Hl NE,Unit 116,Sandy Springs,GA,30328,Fulton,33.93754,-84.374743,Townhouse,4,3.5,2746.0,2010.0,Active,615000,2024-03-07T00:00:00.000Z,,2024-03-08T00:00:00.000Z,2024-05-01T00:00:00.000Z,56,
"1845-Falling-Sky-Ct-NE,-Brookhaven,-GA-30319","1845 Falling Sky Ct NE, Brookhaven, GA 30319",1845 Falling Sky Ct NE,,Brookhaven,GA,30319,DeKalb,33.860135,-84.31314,Townhouse,4,3.5,2824.0,2019.0,Active,705000,2024-03-08T00:00:00.000Z,,2024-03-09T00:00:00.000Z,2024-05-01T00:00:00.000Z,55,1307.0
"108-Danbury-Ct,-Pooler,-GA-31322","108 Danbury Ct, Pooler, GA 31322",108 Danbury Ct,,Pooler,GA,31322,Chatham,32.085255,-81.289568,Townhouse,4,3.5,2489.0,2015.0,Active,368000,2024-03-08T00:00:00.000Z,,2024-03-09T00:00:00.000Z,2024-05-01T00:00:00.000Z,55,3485.0
"1650-Mountain-Top-Ln,-Smyrna,-GA-30082","1650 Mountain Top Ln, Smyrna, GA 30082",1650 Mountain Top Ln,,Smyrna,GA,30082,Cobb,33.838824,-84.508037,Townhouse,4,3.5,2369.0,2019.0,Active,575000,2024-03-09T00:00:00.000Z,,2024-03-09T00:00:00.000Z,2024-05-01T00:00:00.000Z,54,871.0
"856-Bexley-Park-Way,-Unit-11,-Mableton,-GA-30126","856 Bexley Park Way, Unit 11, Mableton, GA 30126",856 Bexley Park Way,Unit 11,Mableton,GA,30126,Cobb,33.793898,-84.529841,Townhouse,4,3.5,2238.0,2017.0,Active,435000,2024-03-08T00:00:00.000Z,,2024-03-09T00:00:00.000Z,2024-05-01T00:00:00.000Z,55,1089.0
"197-Wilbur-Ave-Se-Unit-A,-Atlanta,-GA-30316","197 Wilbur Ave Se Unit A, Atlanta, GA 30316",197 Wilbur Ave Se Unit A,,Atlanta,GA,30316,Fulton,33.748608,-84.353165,Townhouse,4,3.0,2200.0,2022.0,Active,989000,2023-09-18T00:00:00.000Z,,2024-03-09T00:00:00.000Z,2024-05-01T00:00:00.000Z,227,9701.0
"6-Sarah-St-NW,-Rome,-GA-30165","6 Sarah St NW, Rome, GA 30165",6 Sarah St NW,,Rome,GA,30165,Floyd,34.32173,-85.177236,Townhouse,4,3.5,1954.0,2009.0,Active,299000,2024-03-09T00:00:00.000Z,,2024-03-10T00:00:00.000Z,2024-05-01T00:00:00.000Z,54,3485.0
"1716-Prelude-Pointe,-Marietta,-GA-30067","1716 Prelude Pointe, Marietta, GA 30067",1716 Prelude Pointe,,Marietta,GA,30067,Cobb,33.936545,-84.509549,Townhouse,4,3.5,1824.0,2022.0,Active,445000,2024-03-11T00:00:00.000Z,,2024-03-12T00:00:00.000Z,2024-05-01T00:00:00.000Z,52,1307.0
"1155-Park-Center-Cir,-Austell,-GA-30168","1155 Park Center Cir, Austell, GA 30168",1155 Park Center Cir,,Austell,GA,30168,Cobb,33.822939,-84.588073,Townhouse,4,2.5,2066.0,2024.0,Active,383900,2024-03-12T00:00:00.000Z,,2024-03-13T00:00:00.000Z,2024-05-01T00:00:00.000Z,51,
"4614-Wehunt-Commons-Dr-SE,-Unit-9,-Smyrna,-GA-30082","4614 Wehunt Commons Dr SE, Unit 9, Smyrna, GA 30082",4614 Wehunt Commons Dr SE,Unit 9,Smyrna,GA,30082,Cobb,33.84181,-84.508433,Townhouse,4,3.0,2434.0,2005.0,Active,460000,2024-03-12T00:00:00.000Z,,2024-03-13T00:00:00.000Z,2024-05-01T00:00:00.000Z,51,871.0
"112-Mattie-Br-SE,-Atlanta,-GA-30316","112 Mattie Br SE, Atlanta, GA 30316",112 Mattie Br SE,,Atlanta,GA,30316,Fulton,33.74815,-84.352591,Townhouse,4,3.0,2088.0,2018.0,Active,795800,2024-03-12T00:00:00.000Z,,2024-03-13T00:00:00.000Z,2024-05-01T00:00:00.000Z,51,1176.0
"340-Walker-Avenue-Dr,-Unit-15,-Alpharetta,-GA-30076","340 Walker Avenue Dr, Unit 15, Alpharetta, GA 30076",340 Walker Avenue Dr,Unit 15,Alpharetta,GA,30076,Fulton,34.039527,-84.332861,Townhouse,4,3.0,2665.0,2024.0,Active,770006,2024-03-13T00:00:00.000Z,,2024-03-13T00:00:00.000Z,2024-05-01T00:00:00.000Z,50,
"301-Garland-Woods-Ct,-Smyrna,-GA-30080","301 Garland Woods Ct, Smyrna, GA 30080",301 Garland Woods Ct,,Smyrna,GA,30080,Cobb,33.863785,-84.520281,Townhouse,4,3.5,2518.0,2016.0,Active,559000,2024-03-13T00:00:00.000Z,,2024-03-14T00:00:00.000Z,2024-05-01T00:00:00.000Z,50,871.0
"3312-Monarch-Ave,-Duluth,-GA-30096","3312 Monarch Ave, Duluth, GA 30096",3312 Monarch Ave,,Duluth,GA,30096,Gwinnett,33.999119,-84.138539,Townhouse,4,3.5,2696.0,2021.0,Active,534500,2024-03-14T00:00:00.000Z,,2024-03-15T00:00:00.000Z,2024-05-01T00:00:00.000Z,49,1742.0
"3520-Firestone-Dr,-Unit-113,-Hephzibah,-GA-30815","3520 Firestone Dr, Unit 113, Hephzibah, GA 30815",3520 Firestone Dr,Unit 113,Hephzibah,GA,30815,Richmond,33.381587,-82.093861,Townhouse,4,2.5,1859.0,2023.0,Active,257420,2024-03-14T00:00:00.000Z,,2024-03-15T00:00:00.000Z,2024-05-01T00:00:00.000Z,49,4356.0
"71-Lucy-St-SE,-Unit-4,-Atlanta,-GA-30312","71 Lucy St SE, Unit 4, Atlanta, GA 30312",71 Lucy St SE,Unit 4,Atlanta,GA,30312,Fulton,33.75222,-84.373653,Townhouse,4,4.5,2645.0,2016.0,Active,835000,2024-03-14T00:00:00.000Z,,2024-03-15T00:00:00.000Z,2024-05-01T00:00:00.000Z,49,3920.0
"3510-Firestone-Dr,-Unit-118,-Hephzibah,-GA-30815","3510 Firestone Dr, Unit 118, Hephzibah, GA 30815",3510 Firestone Dr,Unit 118,Hephzibah,GA,30815,Richmond,33.375777,-82.083641,Townhouse,4,2.5,1859.0,2024.0,Active,257290,2024-03-15T00:00:00.000Z,,2024-03-16T00:00:00.000Z,2024-05-01T00:00:00.000Z,48,4356.0
"340-Eugenia-St-SW,-Unit-502,-Atlanta,-GA-30312","340 Eugenia St SW, Unit 502, Atlanta, GA 30312",340 Eugenia St SW,Unit 502,Atlanta,GA,30312,Fulton,33.742711,-84.399051,Townhouse,4,2.5,1850.0,2023.0,Active,574900,2024-03-15T00:00:00.000Z,,2024-03-16T00:00:00.000Z,2024-05-01T00:00:00.000Z,48,10206.0
"5357-Beaver-Br,-Norcross,-GA-30071","5357 Beaver Br, Norcross, GA 30071",5357 Beaver Br,,Norcross,GA,30071,Gwinnett,33.939572,-84.194891,Townhouse,4,2.5,1872.0,2002.0,Active,305000,2024-03-18T00:00:00.000Z,,2024-03-19T00:00:00.000Z,2024-05-01T00:00:00.000Z,45,5227.0
"208-Coronet-Woods-Ct,-Unit-800,-Smyrna,-GA-30080","208 Coronet Woods Ct, Unit 800, Smyrna, GA 30080",208 Coronet Woods Ct,Unit 800,Smyrna,GA,30080,Cobb,33.864298,-84.520993,Townhouse,4,3.5,2508.0,2016.0,Active,539000,2024-03-18T00:00:00.000Z,,2024-03-19T00:00:00.000Z,2024-05-01T00:00:00.000Z,45,871.0
"172-Belldown-Ct,-Mcdonough,-GA-30253","172 Belldown Ct, Mcdonough, GA 30253",172 Belldown Ct,,Mcdonough,GA,30253,Henry,33.468202,-84.158461,Townhouse,4,2.5,1817.0,2024.0,Active,326900,2024-03-18T00:00:00.000Z,,2024-03-19T00:00:00.000Z,2024-05-01T00:00:00.000Z,45,5663.0
"1150-Rankin-St,-Unit-3,-Stone-Mountain,-GA-30083","1150 Rankin St, Unit 3, Stone Mountain, GA 30083",1150 Rankin St,Unit 3,Stone Mountain,GA,30083,DeKalb,33.81035,-84.166978,Townhouse,4,2.5,1380.0,1971.0,Active,169900,2024-03-25T00:00:00.000Z,,2024-03-21T00:00:00.000Z,2024-05-01T00:00:00.000Z,38,828.0
"1026-Northfield-Dr,-Conyers,-GA-30013","1026 Northfield Dr, Conyers, GA 30013",1026 Northfield Dr,,Conyers,GA,30013,Rockdale,33.6101843,-83.97078,Townhouse,4,2.5,1817.0,2024.0,Active,313400,2024-03-20T00:00:00.000Z,,2024-03-21T00:00:00.000Z,2024-05-01T00:00:00.000Z,43,2614.0
"1034-Northifield-Dr,-Conyers,-GA-30013","1034 Northifield Dr, Conyers, GA 30013",1034 Northifield Dr,,Conyers,GA,30013,Rockdale,33.611914,-83.97072,Townhouse,4,2.5,1817.0,2024.0,Active,311900,2024-03-20T00:00:00.000Z,,2024-03-21T00:00:00.000Z,2024-05-01T00:00:00.000Z,43,2614.0
"61-Marlow-Pl,-Atlanta,-GA-30328","61 Marlow Pl, Atlanta, GA 30328",61 Marlow Pl,,Atlanta,GA,30328,Fulton,33.943283,-84.353112,Townhouse,4,4.5,3737.0,2016.0,Active,729000,2024-03-23T00:00:00.000Z,,2024-03-23T00:00:00.000Z,2024-05-01T00:00:00.000Z,40,1298.0
"649-Home-Ave-Se-Unit-B,-Atlanta,-GA-30312","649 Home Ave Se Unit B, Atlanta, GA 30312",649 Home Ave Se Unit B,,Atlanta,GA,30312,Fulton,33.729115,-84.366917,Townhouse,4,3.5,2204.0,2023.0,Active,915000,2024-03-22T00:00:00.000Z,,2024-03-23T00:00:00.000Z,2024-05-01T00:00:00.000Z,41,8364.0
"1420-Jardin-Ct,-Alpharetta,-GA-30022","1420 Jardin Ct, Alpharetta, GA 30022",1420 Jardin Ct,,Alpharetta,GA,30022,Fulton,34.036352,-84.29621,Townhouse,4,3.5,2608.0,2012.0,Active,570000,2024-03-22T00:00:00.000Z,,2024-03-23T00:00:00.000Z,2024-05-01T00:00:00.000Z,41,2701.0
"159-Hosch-St,-Unit-9,-Hoschton,-GA-30548","159 Hosch St, Unit 9, Hoschton, GA 30548",159 Hosch St,Unit 9,Hoschton,GA,30548,Jackson,34.097618,-83.76133,Townhouse,4,2.5,2000.0,2024.0,Active,369900,2024-03-23T00:00:00.000Z,,2024-03-24T00:00:00.000Z,2024-05-01T00:00:00.000Z,40,
"510-Mcgill-Pl-NE,-Atlanta,-GA-30312","510 Mcgill Pl NE, Atlanta, GA 30312",510 Mcgill Pl NE,,Atlanta,GA,30312,Fulton,33.765279,-84.376777,Townhouse,4,3.5,2039.0,1987.0,Active,525000,2024-03-25T00:00:00.000Z,,2024-03-25T00:00:00.000Z,2024-05-01T00:00:00.000Z,38,
"375-Walker-Ave,-Alpharetta,-GA-30076","375 Walker Ave, Alpharetta, GA 30076",375 Walker Ave,,Alpharetta,GA,30076,Fulton,34.039751,-84.333285,Townhouse,4,3.5,2550.0,2024.0,Active,669000,2024-03-26T00:00:00.000Z,,2024-03-26T00:00:00.000Z,2024-05-01T00:00:00.000Z,37,4356.0
"3762-Wedgewood-Chase,-Peachtree-Corners,-GA-30092","3762 Wedgewood Chase, Peachtree Corners, GA 30092",3762 Wedgewood Chase,,Peachtree Corners,GA,30092,Gwinnett,33.965747,-84.248859,Townhouse,4,4.0,3650.0,1985.0,Active,697700,2024-03-26T00:00:00.000Z,,2024-03-26T00:00:00.000Z,2024-05-01T00:00:00.000Z,37,3485.0
"4409-Dunblane-Ave,-Sugar-Hill,-GA-30518","4409 Dunblane Ave, Sugar Hill, GA 30518",4409 Dunblane Ave,,Sugar Hill,GA,30518,Gwinnett,34.074074,-84.06447,Townhouse,4,3.5,1968.0,2018.0,Active,489000,2024-03-26T00:00:00.000Z,,2024-03-27T00:00:00.000Z,2024-05-01T00:00:00.000Z,37,436.0
"346-Sugarview-Rd,-Unit-11,-Sugar-Hill,-GA-30518","346 Sugarview Rd, Unit 11, Sugar Hill, GA 30518",346 Sugarview Rd,Unit 11,Sugar Hill,GA,30518,Gwinnett,34.108947,-84.03702,Townhouse,4,4.5,3100.0,2024.0,Active,885000,2024-03-27T00:00:00.000Z,,2024-03-27T00:00:00.000Z,2024-05-01T00:00:00.000Z,36,4356.0
"4325-Water-Elm-Aly,-Doraville,-GA-30360","4325 Water Elm Aly, Doraville, GA 30360",4325 Water Elm Aly,,Doraville,GA,30360,DeKalb,33.91613,-84.28675,Townhouse,4,3.5,2585.0,2020.0,Active,560000,2024-03-27T00:00:00.000Z,,2024-03-28T00:00:00.000Z,2024-05-01T00:00:00.000Z,36,797.0
"212-Switcher-Ct,-Union-City,-GA-30291","212 Switcher Ct, Union City, GA 30291",212 Switcher Ct,,Union City,GA,30291,Fulton,33.571692,-84.56197,Townhouse,4,2.5,1817.0,2024.0,Active,311900,2024-03-27T00:00:00.000Z,,2024-03-28T00:00:00.000Z,2024-05-01T00:00:00.000Z,36,2614.0
"111-Stanchion-Dr,-Union-City,-GA-30291","111 Stanchion Dr, Union City, GA 30291",111 Stanchion Dr,,Union City,GA,30291,Fulton,33.571378,-84.563039,Townhouse,4,2.5,1817.0,2024.0,Active,312900,2024-03-27T00:00:00.000Z,,2024-03-28T00:00:00.000Z,2024-05-01T00:00:00.000Z,36,2614.0
"202-Switcher-Ct,-Union-City,-GA-30291","202 Switcher Ct, Union City, GA 30291",202 Switcher Ct,,Union City,GA,30291,Fulton,33.571719,-84.562632,Townhouse,4,2.5,1817.0,2024.0,Active,311900,2024-03-27T00:00:00.000Z,,2024-03-28T00:00:00.000Z,2024-05-01T00:00:00.000Z,36,2614.0
"2405-Tenor-Ln,-Alpharetta,-GA-30009","2405 Tenor Ln, Alpharetta, GA 30009",2405 Tenor Ln,,Alpharetta,GA,30009,Fulton,34.053939,-84.299335,Townhouse,4,3.5,2965.0,2015.0,Active,574000,2024-03-28T00:00:00.000Z,,2024-03-28T00:00:00.000Z,2024-05-01T00:00:00.000Z,35,2701.0
"206-Switcher-Ct,-Union-City,-GA-30291","206 Switcher Ct, Union City, GA 30291",206 Switcher Ct,,Union City,GA,30291,Fulton,33.571623,-84.562381,Townhouse,4,2.5,1817.0,2024.0,Active,299900,2024-03-27T00:00:00.000Z,,2024-03-28T00:00:00.000Z,2024-05-01T00:00:00.000Z,36,2614.0
"208-Switcher-Ct,-Union-City,-GA-30291","208 Switcher Ct, Union City, GA 30291",208 Switcher Ct,,Union City,GA,30291,Fulton,33.571718,-84.562534,Townhouse,4,2.5,1817.0,2024.0,Active,299900,2024-03-27T00:00:00.000Z,,2024-03-28T00:00:00.000Z,2024-05-01T00:00:00.000Z,36,2614.0
"4198-Morrison-Way,-Chamblee,-GA-30341","4198 Morrison Way, Chamblee, GA 30341",4198 Morrison Way,,Chamblee,GA,30341,DeKalb,33.917339,-84.295547,Townhouse,4,3.5,2416.0,2017.0,Active,599900,2024-02-15T00:00:00.000Z,,2024-03-28T00:00:00.000Z,2024-05-01T00:00:00.000Z,77,1938.0
"2240-Edgartown-Ln-SE,-Unit-3,-Smyrna,-GA-30080","2240 Edgartown Ln SE, Unit 3, Smyrna, GA 30080",2240 Edgartown Ln SE,Unit 3,Smyrna,GA,30080,Cobb,33.849426,-84.491394,Townhouse,4,3.5,3253.0,2004.0,Active,600000,2024-03-28T00:00:00.000Z,,2024-03-29T00:00:00.000Z,2024-05-01T00:00:00.000Z,35,2178.0
"960-Thibideau-Ct,-Atlanta,-GA-30328","960 Thibideau Ct, Atlanta, GA 30328",960 Thibideau Ct,,Atlanta,GA,30328,Fulton,33.959257,-84.356187,Townhouse,4,3.5,2560.0,2014.0,Active,625000,2024-03-28T00:00:00.000Z,,2024-03-29T00:00:00.000Z,2024-05-01T00:00:00.000Z,35,1045.0
"211-Switcher-Ct,-Union-City,-GA-30291","211 Switcher Ct, Union City, GA 30291",211 Switcher Ct,,Union City,GA,30291,Fulton,33.571411,-84.562632,Townhouse,4,2.5,1817.0,2024.0,Active,311900,2024-03-28T00:00:00.000Z,,2024-03-29T00:00:00.000Z,2024-05-01T00:00:00.000Z,35,2614.0
"3131-Slaton-Dr-NW,-Apt-34,-Atlanta,-GA-30305","3131 Slaton Dr NW, Apt 34, Atlanta, GA 30305",3131 Slaton Dr NW,Apt 34,Atlanta,GA,30305,Fulton,33.83998,-84.385296,Townhouse,4,3.5,3832.0,2015.0,Active,1650000,2024-03-28T00:00:00.000Z,,2024-03-29T00:00:00.000Z,2024-05-01T00:00:00.000Z,35,3115.0
"101-Stanchion-Dr,-Union-City,-GA-30291","101 Stanchion Dr, Union City, GA 30291",101 Stanchion Dr,,Union City,GA,30291,Fulton,33.571888,-84.562992,Townhouse,4,2.5,1817.0,2024.0,Active,312900,2024-03-28T00:00:00.000Z,,2024-03-29T00:00:00.000Z,2024-05-01T00:00:00.000Z,35,2614.0
"1010-River-Vista-Dr,-Atlanta,-GA-30339","1010 River Vista Dr, Atlanta, GA 30339",1010 River Vista Dr,,Atlanta,GA,30339,Fulton,33.901665,-84.439146,Townhouse,4,4.5,2565.0,2009.0,Active,785000,2024-03-28T00:00:00.000Z,,2024-03-29T00:00:00.000Z,2024-05-01T00:00:00.000Z,35,871.0
"617-Harrington-Hls,-Decatur,-GA-30032","617 Harrington Hls, Decatur, GA 30032",617 Harrington Hls,,Decatur,GA,30032,DeKalb,33.776648,-84.252049,Townhouse,4,3.5,2160.0,2019.0,Active,515000,2024-04-25T00:00:00.000Z,,2024-03-29T00:00:00.000Z,2024-05-01T00:00:00.000Z,7,1742.0
"819-Mountain-View-Ter-NW,-Marietta,-GA-30064","819 Mountain View Ter NW, Marietta, GA 30064",819 Mountain View Ter NW,,Marietta,GA,30064,Cobb,33.953508,-84.577329,Townhouse,4,3.5,2591.0,2006.0,Active,537000,2024-03-29T00:00:00.000Z,,2024-03-30T00:00:00.000Z,2024-05-01T00:00:00.000Z,34,4356.0
"2500-Milford-Ln,-Alpharetta,-GA-30009","2500 Milford Ln, Alpharetta, GA 30009",2500 Milford Ln,,Alpharetta,GA,30009,Fulton,34.074649,-84.283305,Townhouse,4,3.5,3810.0,2002.0,Active,869000,2024-03-29T00:00:00.000Z,,2024-03-30T00:00:00.000Z,2024-05-01T00:00:00.000Z,34,1437.0
"2014-Attell-Way,-Decatur,-GA-30033","2014 Attell Way, Decatur, GA 30033",2014 Attell Way,,Decatur,GA,30033,DeKalb,33.79469,-84.306636,Townhouse,4,3.5,2500.0,2019.0,Active,669995,2024-03-29T00:00:00.000Z,,2024-03-30T00:00:00.000Z,2024-05-01T00:00:00.000Z,34,436.0
"10-Silver-Ln,-Newnan,-GA-30265","10 Silver Ln, Newnan, GA 30265",10 Silver Ln,,Newnan,GA,30265,Coweta,33.37804,-84.756439,Townhouse,4,3.5,1919.0,2024.0,Active,360000,2024-03-30T00:00:00.000Z,,2024-03-31T00:00:00.000Z,2024-05-01T00:00:00.000Z,33,4356.0
"1288-Stone-Castle-Cir-SE,-Smyrna,-GA-30080","1288 Stone Castle Cir SE, Smyrna, GA 30080",1288 Stone Castle Cir SE,,Smyrna,GA,30080,Cobb,33.859171,-84.515404,Townhouse,4,3.5,2456.0,2018.0,Active,515000,2024-04-01T00:00:00.000Z,,2024-04-02T00:00:00.000Z,2024-05-01T00:00:00.000Z,31,871.0
"1029-Brandsford-St-NW,-Atlanta,-GA-30318","1029 Brandsford St NW, Atlanta, GA 30318",1029 Brandsford St NW,,Atlanta,GA,30318,Fulton,33.817667,-84.44264,Townhouse,4,4.0,3133.0,2019.0,Active,809900,2024-04-02T00:00:00.000Z,,2024-04-02T00:00:00.000Z,2024-05-01T00:00:00.000Z,30,1176.0
"204-Wheatland-Rd,-Unit-87,-Johns-Creek,-GA-30022","204 Wheatland Rd, Unit 87, Johns Creek, GA 30022",204 Wheatland Rd,Unit 87,Johns Creek,GA,30022,Fulton,34.023804,-84.196553,Townhouse,4,3.5,2837.0,2024.0,Active,797570,2024-04-02T00:00:00.000Z,,2024-04-03T00:00:00.000Z,2024-05-01T00:00:00.000Z,30,2614.0
"1601-Rivergreen-Ct-SE,-Unit-20,-Atlanta,-GA-30339","1601 Rivergreen Ct SE, Unit 20, Atlanta, GA 30339",1601 Rivergreen Ct SE,Unit 20,Atlanta,GA,30339,Cobb,33.911314,-84.464326,Townhouse,4,3.5,3484.0,2008.0,Active,630000,2024-04-03T00:00:00.000Z,,2024-04-04T00:00:00.000Z,2024-05-01T00:00:00.000Z,29,2178.0
"408-Lossie-Ln,-Mcdonough,-GA-30253","408 Lossie Ln, Mcdonough, GA 30253",408 Lossie Ln,,Mcdonough,GA,30253,Henry,33.390158,-84.180535,Townhouse,4,2.5,1852.0,2017.0,Active,297000,2024-04-03T00:00:00.000Z,,2024-04-04T00:00:00.000Z,2024-05-01T00:00:00.000Z,29,2614.0
"118-Ruth-Dr,-Unit-550,-Athens,-GA-30601","118 Ruth Dr, Unit 550, Athens, GA 30601",118 Ruth Dr,Unit 550,Athens,GA,30601,Clarke,33.970326,-83.373657,Townhouse,4,3.0,1967.0,2007.0,Active,457000,2024-04-03T00:00:00.000Z,,2024-04-04T00:00:00.000Z,2024-05-01T00:00:00.000Z,29,1307.0
